,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
171,2022-06-20 19:49:39+00:00,https://twitter.com/TheOyinbooke/status/1538972366306525185,TheOyinbooke,Twitter for Android,Nigeria,"After #30DaysOfLearning, my focus will be to support all the participants with how they can be in a better position for a job with their skills.
This will be the game changer! Let's make it transformational 🔥",91,16,0,4
172,2022-06-20 18:35:56+00:00,https://twitter.com/Zuba6Zubair/status/1538953814732066819,Zuba6Zubair,Twitter for iPhone,Nigeria,Thanks to @TheOyinbooke for the #NG30DaysOfLearning,0,0,0,0
173,2022-06-20 18:12:59+00:00,https://twitter.com/oye__aashu/status/1538948041146781700,oye__aashu,Twitter Web App,"Nainital, India","Day 1/ #30DaysOfLearning Made a Drum Kit.
I started this challenge to strengthen my JavaScript skills, after using ReactJS for some time I felt that making UI and managing states is kinda easy but the logical part needs more grinding.🥴
recourse: @wesbos #CodeNewbies #javascript https://t.co/SqXgqvxVut",1,5,0,0
174,2022-06-20 15:31:12+00:00,https://twitter.com/mamazfavourite/status/1538907326194778114,mamazfavourite,Twitter Web App,"Lagos, Nigeria","#NG30DaysOfLearning 
With the help of amazing tutors at microsoft especially @TheOyinbooke , I was able to analyze a dataset on COVID19 and also build my first dashboard in excel 
#data #DataAnalytics 
Please all reviews are welcome https://t.co/0Zl3DTYB9w",16,1,0,3
175,2022-06-20 14:26:55+00:00,https://twitter.com/SaobanL/status/1538891147619319809,SaobanL,Twitter Web App,,"Covid19 analysis using excel ☺️🫠 
GitHub link -- https://t.co/ckuSfLUy4b
#30DaysOfLearning 
@TheOyinbooke 🙌 https://t.co/91hx3PPlY0",7,0,0,1
176,2022-06-20 13:57:48+00:00,https://twitter.com/TheOyinbooke/status/1538883820304355329,TheOyinbooke,Twitter for Android,Nigeria,"Today, we connected to 6 different data sources with MS Power BI Desktop.
This demonstration is to show the great possibilities with this App. 
We will build on top of this going forward.
Catch up here
https://t.co/VS5oGIMFHX
#30DaysOfLearning",118,29,2,4
177,2022-06-20 12:05:17+00:00,https://twitter.com/_JosiahAdesola/status/1538855504495116288,_JosiahAdesola,Twitter Web App,"Lagos, Nigeria","The process is well documented on my repo
https://t.co/vOWn1AOp2d
Thanks to the organizers of the #30daysoflearning 
  @DavidAbu_  @japhletnwamu @Richie4love https://t.co/NhhPLMwWGk",4,2,0,0
178,2022-06-20 12:05:15+00:00,https://twitter.com/_JosiahAdesola/status/1538855497436221440,_JosiahAdesola,Twitter Web App,"Lagos, Nigeria","I just completed my Covid-19 excel dashboard by #30daysoflearning  with Microsoft #Excel It was really a great process, involving web scraping from Github, data transformation, analysis and bringing out wonderful insights.
Reviews will be appreciated @TheOyinbooke @jessica_xls https://t.co/6uRlSYB3E5",47,4,0,3
179,2022-06-20 11:02:16+00:00,https://twitter.com/AjibilaRidwan/status/1538839647236894721,AjibilaRidwan,Twitter Web App,Lagos.,"@TheOyinbooke sir, Thank you for giving us #30daysoflearning 

It's a opportunity for me to use an azure cloud for the first time.

#welearnagainthisweek💪 https://t.co/BGOZYvfqG2",0,0,0,0
180,2022-06-20 10:41:12+00:00,https://twitter.com/patoghomai/status/1538834343329681408,patoghomai,Twitter for Android,"Southampton, England","Started on Saturday 18th, it's been a good one #MOT June #30daysoflearning",0,0,0,0
181,2022-06-20 09:47:23+00:00,https://twitter.com/TheOyinbooke/status/1538820799355883520,TheOyinbooke,Twitter for Android,Nigeria,"15Minutes to Go #30DaysOfLearning
Join me in this Introductory class to Microsoft Power BI Desktop.
Learn how to connect to over 6 Data Sources with Power BI including MS SQL Database.

Register for the session here and don't miss it

https://t.co/pLHT9aIgOK",48,15,0,0
182,2022-06-20 09:47:20+00:00,https://twitter.com/Gracie_Omotola/status/1538820787322355714,Gracie_Omotola,Twitter for Android,"Lagos, Nigeria","Wooww... I can't contain my happiness... I created my first Dashboard using Microsoft Excel through the help of @TheOyinbooke. I know it's not perfect but I'm getting there.. You can check it out https://t.co/zuTTA2Qb4i 
#30DaysofLearning
#Microsoft https://t.co/QZoNpUaeWf",6,2,0,0
183,2022-06-20 08:28:29+00:00,https://twitter.com/keziahuchechi/status/1538800943734657025,keziahuchechi,Twitter for Android,Nigeria,Last week was amazing. Can't wait for all that this week will bring on the #30DaysOfLearning. https://t.co/oHaLWFhcdN,1,0,0,0
184,2022-06-20 07:57:04+00:00,https://twitter.com/Xybercrypto/status/1538793039476445185,Xybercrypto,Twitter for Android,Blockchain,"Check out Today work 

Time: 35 minutes
Application: Canva
@Eportalnet

Corrections ND criticize #cNc

#designer #Flyers #edutwitter #30DaysOfLearning #30daysofdesign https://t.co/nwyPY1FMT0",0,0,0,0
185,2022-06-20 07:48:32+00:00,https://twitter.com/TheOyinbooke/status/1538790890155692032,TheOyinbooke,Twitter Web App,Nigeria,"Mondays are for Learning💪💪
Day 8 of #30DaysOfLearning

11am (WAT) today, join Olanrewaju Oyinbooke (Senior Cloud Advocate at Microsoft) as he introduces us to Microsoft Power BI Desktop in a friendly way.

Register for the session here and don't miss it
https://t.co/pLHT9aIgOK",48,21,2,3
186,2022-06-20 05:33:11+00:00,https://twitter.com/AdetayoMatthew/status/1538756827906813956,AdetayoMatthew,Twitter Web App,"Lagos, Nigeria","https://t.co/VVqDlonhNP
#30DaysOfLearning 
pls check out my covid 19 data analysis framework
@TheOyinbooke",1,0,0,1
187,2022-06-20 04:48:09+00:00,https://twitter.com/Fabulousnani01/status/1538745497216864257,Fabulousnani01,Twitter for Android,,"To all Students/Participants of ongoing @Microsoft  #30daysoflearning 

kindly take time to complete at least 1 module in the Cloud Skill Challenge.

It is very important and this is one of the way we will evaluate your participation in the programme

🧵🧵🧵",0,0,0,1
188,2022-06-19 23:48:12+00:00,https://twitter.com/Fabulousnani01/status/1538670009521647617,Fabulousnani01,Twitter for Android,,The growth within five days is Huge. We go again this week. #30DaysOfLearning https://t.co/ABic7p3C9K,0,0,0,0
189,2022-06-19 23:25:40+00:00,https://twitter.com/ZaynabKareem2/status/1538664339191865346,ZaynabKareem2,Twitter for Android,,"At last!
Nothing on my pc's screen got me this excited😭😊
@Richie4love thank you so much for your help 
#30DaysOfLearning 
#NG30DaysOfLearning https://t.co/br5eSD6wez",12,1,0,1
190,2022-06-19 22:06:23+00:00,https://twitter.com/Abdroqeeb_Ola/status/1538644389731393537,Abdroqeeb_Ola,Twitter for Android,"Oyo, Nigeria","#NG30DaysOfLearning 
After watching the tutorial videos by @TheOyinbooke, I analyzed the COVID 19 data and created a dashboard in MS Excel. You can check out the documentation here https://t.co/Js3ZtuDtlp

#NG30DaysOfLearning  #30DaysOfLearning #DataAnalytics #Microsoft https://t.co/IE42sT6neP",9,2,0,0
191,2022-06-19 21:24:13+00:00,https://twitter.com/_KBlack_01/status/1538633776514883588,_KBlack_01,Twitter Web App,,"I learnt how clustering can be used to create unsupervised machine learning models that group data observations into clusters. I used the scikit-learn framework in Python to train a clustering model.

@TheOyinbooke #NG30DaysOfLearning",0,0,0,0
192,2022-06-19 21:17:02+00:00,https://twitter.com/debunmiT/status/1538631970086961157,debunmiT,Twitter for Android,,"Day4:I learnt how to build dashboards at the click of a button. How to: Analyse my microsoft teams activity data using power bi, Generate dashboard using Sharepoint, I can now incorporate my power bi into Powerpoint. Tech sis in the making 🤪 
#NG30DaysOfLearning 
#DataAnalytics https://t.co/R6KULtC51G",2,0,0,1
193,2022-06-19 21:08:06+00:00,https://twitter.com/oyelajairemide/status/1538629720035708931,oyelajairemide,Twitter for Android,"Lagos, Nigeria","Practice makes perfect, and that's what I have been up to. https://t.co/FhCzb2cBYX contains the data analysis for Module1 practice for #NG30DaysOfLearning. I also pushed my code files straight to GitHub from VisualStudioCode(which I used to run my kernels).",3,1,0,0
194,2022-06-19 21:04:07+00:00,https://twitter.com/onlyblackgurl/status/1538628719987793921,onlyblackgurl,Twitter Web App,Somewhere on earth,"Today I earned my ""Get started building with Power BI"" badge! I’m so proud to be celebrating this achievement and hope this inspires you to start your own @MicrosoftLearn journey!

 https://t.co/odH6YPtm49 #MSLearnBadge #30DaysOfLearning",0,0,0,0
195,2022-06-19 20:33:33+00:00,https://twitter.com/Croprestige/status/1538621027852374017,Croprestige,Twitter for Android,"University of Ibadan, Ibadan.","Join me on this webinar, From Learning to Practicing: Data Analysis 
 https://t.co/R9pTOeJ9X5 

#30DaysOfLearning 
#NG30DaysOfLearning",2,0,0,0
196,2022-06-19 18:37:45+00:00,https://twitter.com/MaimunaLukman/status/1538591884045697024,MaimunaLukman,Twitter for Android,"Federal Capital Territory, Nig","She guided me and helped installed the tools on my system. Right now I am here with my laptop, Mifi, long note and pen almost done with my #cloudchallenges on #DataAnalytics
#30DaysOfLearning
And thank to @TheOyinbooke
For this life time opportunity",3,2,0,1
197,2022-06-19 18:21:03+00:00,https://twitter.com/oladimejivic17/status/1538587681923416069,oladimejivic17,Twitter for Android,,"@MelineAhoulou @MelineAhoulou ......

We are all in the same shoes.... I am also learning Data Analytics with #NG30DaysOfLearning, taking the Google Data Analytics Certificate course, taking @EntryLevelNet Product Management Course also.... It all comes to a place of priority..",1,0,0,1
198,2022-06-19 18:10:39+00:00,https://twitter.com/captainprince_/status/1538585062928748547,captainprince_,Twitter for iPhone,"Weija, Ghana",@Zionbonzo @TheOyinbooke Thank you Sir. God bless you guys for coming up with #30DaysOfLearning,1,0,0,0
199,2022-06-19 17:54:30+00:00,https://twitter.com/captainprince_/status/1538580999080226817,captainprince_,Twitter for iPhone,"Weija, Ghana",I analyzed the Covid 19 cases reported in African countries from Jan 2020 to June 2022. Stay tuned as I document it into my GitHub account.. @TheOyinbooke @Zionbonzo                                            #30DaysOfLearning https://t.co/AQ8NsAd3p7,45,7,1,7
200,2022-06-19 16:21:30+00:00,https://twitter.com/Temi_of_OAU/status/1538557594104651776,Temi_of_OAU,Twitter for Android,Earth X,"Today I earned my ""Get data in Power BI"" badge! I’m so proud to be celebrating this achievement and hope that this inspires you to start your own @MicrosoftLearn journey!
@TheOyinbooke
#30daysoflearning
 https://t.co/t64N85WRXz #MSLearnBadge",1,0,0,0
201,2022-06-19 16:18:18+00:00,https://twitter.com/ADENIYIJUSTONE/status/1538556791579090944,ADENIYIJUSTONE,Twitter Web App,"Oyo, Nigeria",No impossibility until man give a trial. Thanks to @TheOyinbooke and his team for this opportunity to learn. #NG30DaysOfLearning https://t.co/VRBS0Spcxw,1,0,0,0
202,2022-06-19 14:39:48+00:00,https://twitter.com/TheOyinbooke/status/1538532001241870338,TheOyinbooke,Twitter for Android,Nigeria,"One of the beautiful highlights of #30DaysOfLearning is that the participants aren't out here sharing certificates of completion. They are rather Sharing what they learnt and built in 5 days.
This week, we go again 💪💪💪",85,10,1,7
203,2022-06-19 14:37:42+00:00,https://twitter.com/eri_ayo_oluwa/status/1538531474319855618,eri_ayo_oluwa,Twitter for Android,,"https://t.co/9aoc3XnON8 #30daysoflearning

I am really excited for this journey.",0,0,0,0
204,2022-06-19 14:33:32+00:00,https://twitter.com/debunmiT/status/1538530423227170816,debunmiT,Twitter for Android,,"Day3: The data that was scraped in day2 was used to create this dashboard in excel. I documented my steps in Github https://t.co/mxvN3fQFri
Pls kindly help review @TheOyinbooke @addy_xls @jessica_xls 
#NG30DaysOfLearning #DataAnalytics https://t.co/9Ecjalz1Mu",9,0,0,4
205,2022-06-19 14:10:08+00:00,https://twitter.com/debola222/status/1538524536727121921,debola222,Twitter for iPhone,Globe,"#NG30DaysOfLearning
#30DaysOfLearning Great opportunity by @TheOyinbooke has been productive. I discovered how amazing and connected Microsoft 365 is, I got to activate a GitHub developer pack, Azure student package and Data analytics track cloud skill challenge. I learnt to https://t.co/DiJHF1S7l6",9,2,0,1
206,2022-06-19 13:04:41+00:00,https://twitter.com/ZionDoz/status/1538508065993117696,ZionDoz,Twitter for Android,Nigeria,"Day 4 of #NG30DaysOfLearning
-How to Analyze Microsoft Teams activity data using Power BI.
-How to Generate Dashboard from SharePoint List Data.
-How to embed Microsoft Power BI Report directly into PowerPoint.
#dataScientist
#DataScience https://t.co/JbPMEaVDPC",13,5,0,1
207,2022-06-19 12:58:29+00:00,https://twitter.com/ZionDoz/status/1538506505342828546,ZionDoz,Twitter for Android,Nigeria,"Day 3 of #30DaysOfLearning
-Scraping Web for Global Covid19 Data.
-Cleaned and Transformed the data.
-Thoroughly Analysed the data.
https://t.co/TP4e44dknw
You can get the data from that link,It is a live-data that updates hourly and the analysis as well.
#DataScience https://t.co/ImtTysFRta",9,7,0,1
208,2022-06-19 10:29:13+00:00,https://twitter.com/Zuba6Zubair/status/1538468938996191232,Zuba6Zubair,Twitter for iPhone,Nigeria,"@its_royalgold @TheOyinbooke This is beautiful, just a little adjustments on the color and you’re perfect. Great job

I  am also on the #NG30DaysOfLearning challenge let’s follow each other to create networks",4,0,0,0
209,2022-06-19 10:07:34+00:00,https://twitter.com/its_royalgold/status/1538463492696588288,its_royalgold,Twitter for iPhone,"Ibadan, Nigeria","I build COVID-19 DASHBOARD WITH MICROSOFT EXCEL.
@TheOyinbooke 
#30DaysOfLearning https://t.co/PRCg1hcnh5",6,0,0,3
210,2022-06-19 09:41:10+00:00,https://twitter.com/unstoppable_tp/status/1538456847941763072,unstoppable_tp,Twitter for Android,"Ekiti, Nigeria","If you are a newbie in #DataAnalytics, #PowerPlatform, and #DataScience and you are not in the boat of #NG30DaysOfLearning omo you dey miss o😒🥺

You can still hop in though, it's not too late until it's too late... https://t.co/QlGZUqU4HF",6,4,0,0
211,2022-06-19 08:53:42+00:00,https://twitter.com/ReeCREATOR/status/1538444902383640577,ReeCREATOR,Twitter for Android,Nigeria,@TheOyinbooke Just  registered for the #30DaysOfLearning  #dataAnalysis fingers crossed 🤞  let's gooo 🔥,0,0,0,0
212,2022-06-19 07:39:30+00:00,https://twitter.com/DisraeliEzeala/status/1538426231137378306,DisraeliEzeala,Twitter for Android,"Port Harcourt, Nigeria","#NG30DaysOfLearning 
Its been a difficult road, but progressing regardless
Will soon be dropping my visualization
 thanks 😊 @TheOnyibooke for this opportunity",0,0,0,0
213,2022-06-19 04:34:07+00:00,https://twitter.com/AdetayoMatthew/status/1538379575809519618,AdetayoMatthew,Twitter Web App,"Lagos, Nigeria","This plus + #N30daysoflearning
#30daysoflearning
#dataanalytics https://t.co/tzuMjEdopA",1,0,0,0
214,2022-06-19 02:32:10+00:00,https://twitter.com/its_royalgold/status/1538348886678544384,its_royalgold,Twitter for iPhone,"Ibadan, Nigeria","I can’t believe I design this astonishing dashboard, thanks to @TheOyinbooke  for this opportunity.
#30DaysOfLearning #DataAnalyst https://t.co/V8yp4h603d",332,28,0,19
215,2022-06-19 01:52:51+00:00,https://twitter.com/MichealOjuri/status/1538338991241560068,MichealOjuri,Twitter for Android,"Oyo, Nigeria","#NG30DaysOfLearning
#30DaysOfLearning
#Day3

Build Microsoft Excel Dashboard for Covid19 Cases

I am a newbie to Excel thus it took me a lot of time to get this little together. So far, I am now familiar with Pivot Tables, PivotCharts etc. I can't wait to further build on this 😃 https://t.co/euh4htZmDb",4,1,0,0
216,2022-06-18 20:30:32+00:00,https://twitter.com/BabynurseQeebah/status/1538257878833938433,BabynurseQeebah,Twitter Web App,Farm,"Hello everyone, I just made my first attempt at creating a Dashboard using excel. kindly read  the process and steps via Github https://t.co/FQssMEbVud

@theoyinbooke #NG30daysoflearning https://t.co/7iNZGQmHY2",5,0,0,0
217,2022-06-18 17:33:05+00:00,https://twitter.com/Richie4love/status/1538213220883738625,Richie4love,Twitter for Android,,@Inorganicshola @john_tobi007 @jessica_xls @Microsoft Register for #30daysoflearning it will help,0,0,0,0
218,2022-06-18 17:02:15+00:00,https://twitter.com/ElizabethOlupi1/status/1538205463090716674,ElizabethOlupi1,Twitter for Android,,"@TheOyinbooke It's been a great week sir. Thanks for all you do.
#NG30DaysOfLearning 
#30daysoflearning",0,0,0,0
219,2022-06-18 16:54:56+00:00,https://twitter.com/_KBlack_01/status/1538203622722482178,_KBlack_01,Twitter Web App,,"I just looked at a range of metrics for binary classification and tried a few algorithms beyond logistic regression.

@TheOyinbooke #NG30DaysOfLearning",2,0,0,0
220,2022-06-18 15:58:53+00:00,https://twitter.com/Richie4love/status/1538189515717738496,Richie4love,Twitter for Android,,"If you are a Student interested in learning data analysis using Power BI. Don't let go of this #30DaysOfLearning opportunity.

Visit here for the onboarding resources https://t.co/Eokd8Npy4s

For Data Analysis Track, visit here https://t.co/CweLPw2zzv",2,0,0,0
221,2022-06-18 15:55:24+00:00,https://twitter.com/Richie4love/status/1538188640525991940,Richie4love,Twitter for Android,,"It's been an amazing week as part of #30DaysOfLearning.

In this call, we help you unblock all challenges you had over the week.

Here's the link to today's call starting by 5:00pm GMT +1: https://t.co/ISBsOGrdf7",2,1,1,0
222,2022-06-18 15:45:46+00:00,https://twitter.com/TheOyinbooke/status/1538186214389731328,TheOyinbooke,Twitter for Android,Nigeria,"Our Cloud Skill Challenge for #30DaysOfLearning is live! Join now and upskill yourself 
Data Analysis: https://t.co/z8nepzENVw

Power Platform
https://t.co/utKTlHLLvM

Data Science
https://t.co/cpEjiR5zPy",66,24,0,2
223,2022-06-18 15:43:21+00:00,https://twitter.com/TheOyinbooke/status/1538185608434163713,TheOyinbooke,Twitter for Android,Nigeria,"If you are a student interested in learning data analysis using Power BI. Don't let go of this #30DaysOfLearning opportunity.

Visit here for the onboarding resources https://t.co/lfu8bmVRLl

For Data Analysis Track, visit here https://t.co/3CFH5OUArB",70,40,0,5
224,2022-06-18 15:35:08+00:00,https://twitter.com/AbdullahiYinus3/status/1538183541330219009,AbdullahiYinus3,Twitter for Android,"Lagos, Nigeria","It's been a great first week exploring and learning new things with @TheOyinbooke 
Built a dashboard .Documentation all here https://t.co/M7Tw27qk7T, learnt to integrate Teams data into SharePoint and also began taking lessons towards a Microsoft certification

#30daysoflearning https://t.co/flFep6RAW7",62,8,1,4
225,2022-06-18 15:28:08+00:00,https://twitter.com/poetrineer/status/1538181776299941888,poetrineer,Twitter for Android,,"There were quite many more lessons, but those hit differently some chords in me.

Thanks again to @TheOyinbooke  for all he does, and as well to the Guest Analysts for making out time to give us value!

#NG30DaysOfLearning @MicrosoftEDU",0,0,0,0
226,2022-06-18 15:22:16+00:00,https://twitter.com/poetrineer/status/1538180302144675840,poetrineer,Twitter for Android,,"Day 05 of #NG30DaysOfLearning was yesterday, and we had a look at a Day in the Life of a Data Analyst!

It was fun, educative, interesting and Motivating for newbies like me in the world of Data Analysis!

Some lessons learnt were 👇",0,0,0,1
227,2022-06-18 15:19:26+00:00,https://twitter.com/poetrineer/status/1538179589473591297,poetrineer,Twitter for Android,,"Day 04 of #NG30DaysOfLearning, I learnt how to create a No-code stunning dashboard using PowerBI, and also , link it with the Share point app on my Microsoft Developer account, while finally linking to be displayed on Microsoft Power point!
Screen shots will be shared here later.",1,1,0,0
228,2022-06-18 15:16:29+00:00,https://twitter.com/poetrineer/status/1538178844183633921,poetrineer,Twitter for Android,,"When I'm done I'll update this thread
 Also, I'll  add screenshots of my dashboard.. (In whispers... ""When my PC  comes on"") 🙂
#30DaysOfLearning  @MicrosoftEDU",0,0,0,1
229,2022-06-18 15:08:34+00:00,https://twitter.com/poetrineer/status/1538176852153466881,poetrineer,Twitter for Android,,"For Day 03 of this programme #NG30DaysOfLearning, I learnt how to merge data subsets, format, and then create a stunning dashboard on COVID-19 Global Prevalence on Ms Excel, using the data scrapped from the Web.
Thanks to @TheOyinbooke who made the teaching quite comprehensible!",1,0,0,1
230,2022-06-18 15:02:06+00:00,https://twitter.com/poetrineer/status/1538175225677893632,poetrineer,Twitter for Android,,"Hm-hm.. I'm back. Where do I start by the way?  So...it's been a very very mentally-strenuous week for me. I've got my hands on the #NG30DaysOfLearning and the frustration of working with a dysfunctional PC, network glitches etc has been second to none for me!
But,I bounce back!",0,0,0,1
231,2022-06-18 14:30:02+00:00,https://twitter.com/OtitiEmmanuel/status/1538167157204320257,OtitiEmmanuel,Twitter Web App,Nigeria,Regular expression is vital knowledge for those in data analytics. #DataAnalytics #Datavisualization #DataScience  #30daysoflearning,1,0,0,1
232,2022-06-18 13:55:51+00:00,https://twitter.com/_globalsmile/status/1538158554942775297,_globalsmile,Twitter Web App,,"Day 4 of #NG30DaysOfLearning 
I learnt how to create a dashboard and report in Microsoft Power BI at the click of a button
I also learnt how Microsoft Power BI integrates with:
- Microsoft Teams
- SharePoint
- Microsoft PowerPoint
I feel powerful ⚡️
@TheOyinbooke 
@CinnamonXi",0,0,0,0
233,2022-06-18 13:54:45+00:00,https://twitter.com/Xionne_/status/1538158276541571073,Xionne_,Twitter Web App,lugar secreto del altísimo,"For Day 1 of  @Microsoft #NG30daysoflearning with  @TheOyinbooke, we were tasked to make our first 
@github repo. It seemed pretty easy, But writing in markdown was confusing at first 😅
Here's the link to my repo 
https://t.co/IcIPjl2PcW

#DataAnalytics",1,0,0,0
234,2022-06-18 11:47:00+00:00,https://twitter.com/_globalsmile/status/1538126126886838272,_globalsmile,Twitter Web App,,"I built my first dashboard thanks to #NG30DaysOfLearning  and @TheOyinbooke 
Open to honest critic!
@CinnamonXi https://t.co/7wOIc81IQK",0,0,0,0
235,2022-06-18 10:28:48+00:00,https://twitter.com/Tokings01/status/1538106448475037698,Tokings01,Twitter for Android,Lagos,"A Day in the Life of a Data Analyst

Wondering what a day in the life of a Data Analyst looks like? 
What are the skills needed to function effectively outside the technical skill?
Do they build dashboards everyday?
Find the answers here
https://t.co/xlp6cqKZES
#30DaysOfLearning",2,0,0,0
236,2022-06-18 10:15:34+00:00,https://twitter.com/TheOyinbooke/status/1538103117740445697,TheOyinbooke,Twitter for Android,Nigeria,"A Day in the Life of a Data Analyst
Wondering what a day in the life of a Data Analyst looks like? What are the skills needed to function effectively outside the technical skill? Do they build dashboards everyday?

Find the answers here
https://t.co/UAK7vohIqK
#30DaysOfLearning",133,35,0,0
237,2022-06-18 09:24:25+00:00,https://twitter.com/fadamakay/status/1538090245345923073,fadamakay,Twitter Web App,Nigeria,https://t.co/KtjXOxFLsv  #NG30DaysOfLearning,0,0,0,0
238,2022-06-18 07:56:44+00:00,https://twitter.com/atada_ace/status/1538068178147938308,atada_ace,Twitter for iPhone,"Akwa Ibom, Nigeria","First time creating a dashboard following Day 3 of #30daysoflearning and 😭🥲 
It’s interesting as @TheOyinbooke took time to explain it step by step during the class, but a bit hard since it’s my first. Hopefully, I’ll do better with more practice.",3,0,0,0
239,2022-06-18 06:19:59+00:00,https://twitter.com/Abdroqeeb_Ola/status/1538043830863290368,Abdroqeeb_Ola,Twitter for Android,"Oyo, Nigeria","@TheOyinbooke It's been a great week with you sir. Well done👏🏾👏🏾
#NG30DaysOfLearning 
#30daysoflearning",1,0,0,0
240,2022-06-18 06:02:29+00:00,https://twitter.com/bimal_888/status/1538039426978557952,bimal_888,Twitter Web App,Nepal,"30 days. Here we go...
Let the Countdown Begin. 
Day 1

Deadline: 📅
https://t.co/J4Ho9m2yWi 

#30DaysOfCode #javascript30 
#Day1 #30daysoflearning",2,0,0,1
241,2022-06-18 05:57:01+00:00,https://twitter.com/d_adetunji/status/1538038049774477313,d_adetunji,Twitter for Android,,"This is the new dashboard I made with the data. It is so great to learn new things. Courtesy of @TheOyinbooke @Microsoft and everyone who inspired this learning. Thank you very much @seyiflawless for the corrections.
#NG30DaysofLearning to the moon 🚀 https://t.co/Hvx1QeSL78 https://t.co/EY6MGReQeR",13,0,0,3
242,2022-06-18 02:40:25+00:00,https://twitter.com/Croprestige/status/1537988577249746947,Croprestige,Twitter for Android,"University of Ibadan, Ibadan.","""Top to bottom"" 🤣🤣🤣🤣🤣

Data Analysis Track 
#30daysoflearning 
#NG30DaysOfLearning",5,0,0,0
243,2022-06-17 20:48:57+00:00,https://twitter.com/debola222/status/1537900126173138944,debola222,Twitter for iPhone,Globe,"@TheOyinbooke Thank you for creating this opportunity sir
God bless you more🙏🏽
#NG30DaysofLearning 
#30DaysofLearning",0,0,0,0
244,2022-06-17 18:40:34+00:00,https://twitter.com/Croprestige/status/1537867815281209344,Croprestige,Twitter for Android,"University of Ibadan, Ibadan.","@TheOyinbooke Thank you for this opportunity sir

#NG30DaysOfLearning 
#30daysoflearning",5,1,0,0
245,2022-06-17 18:37:34+00:00,https://twitter.com/TheOyinbooke/status/1537867060398759936,TheOyinbooke,Twitter for Android,Nigeria,"After a week of supporting people to learn in the ongoing #30DaysOfLearning, I finally have to say #TGIF .

Thank you all for your support always... https://t.co/C2bspk1p3n",162,7,0,14
246,2022-06-17 18:09:03+00:00,https://twitter.com/Richie4love/status/1537859885144150027,Richie4love,Twitter for Android,,"Reposting this 

🖥️🖥️🖥️ #30daysoflearning
*What is it?*
This is a learning opportunity from Microsoft to Students to help them learn and build in the following knowledge areas
1. Data Analysis Using Power BI
2. Low-Code Application Development Using Power Platform",13,6,0,2
247,2022-06-17 17:33:21+00:00,https://twitter.com/Dere_I_am/status/1537850902580760581,Dere_I_am,Twitter for Android,Nigeria,"@TheOyinbooke Machine Learning in Health Research is becoming more common than ever. So yeah, the knowledge of Data Science and Machine Learning in Medicine will go a long way to solve lots of hidden problem within the healthcare space. #30daysoflearning",8,0,0,0
248,2022-06-17 17:32:50+00:00,https://twitter.com/EngineeredCurlz/status/1537850770527338498,EngineeredCurlz,Twitter for iPhone,Personal Account | MY Opinions,How do YOU take notes? #CodeNewbies #techtwitter #BlackTechTwitter #30daysoflearning #LearnToCode https://t.co/gtUlqY5YRh,0,1,0,6
249,2022-06-17 16:07:38+00:00,https://twitter.com/_globalsmile/status/1537829329111076864,_globalsmile,Twitter Web App,,"Day 3 of #NG30DaysOfLearning 
I learnt how to build a dashboard using Microsoft Excel

Check it out here: https://t.co/uK7oK890SR

@TheOyinbooke",0,0,0,1
250,2022-06-17 16:00:44+00:00,https://twitter.com/Nasereliver/status/1537827593562497029,Nasereliver,Twitter for Android,"Ibadan, Nigeria","We are living in the world of getting started with this course, that course etc.
It is very important as a #data enthusiast to set your priority right.
If you are into #30daysoflearning for students or @udacity data analyst nano degree.
Please be focused 🙏🙏🙏🙏.",14,2,0,1
251,2022-06-17 15:50:00+00:00,https://twitter.com/Richie4love/status/1537824891797483521,Richie4love,Twitter for Android,,"Have you registered for the #30DaysofLearning currently going on for Students? What is stopping you? 

You are missing out alot if you haven't registered",10,1,0,1
252,2022-06-17 15:48:39+00:00,https://twitter.com/OlaitanHazeem1/status/1537824555074572288,OlaitanHazeem1,Twitter for Android,,"Today I earned my ""Get started building with Power BI"" badge! I’m so proud to be celebrating this achievement and hope this inspires you to start your own @MicrosoftLearn journey!
#NG30DaysOfLearning

 https://t.co/haycCjJWPg #MSLearnBadge",0,0,0,0
253,2022-06-17 15:27:34+00:00,https://twitter.com/Iamvinci6/status/1537819246914412544,Iamvinci6,Twitter for Android,"England, United Kingdom",https://t.co/CCCVn85QJs #NG30DaysOfLearning,0,0,0,1
254,2022-06-17 13:58:27+00:00,https://twitter.com/oladimejivic17/status/1537796820075692032,oladimejivic17,Twitter Web App,,"Official Day 3 of #NG30DaysOfLearning ...
Conducted the analysis of the dataset from day 2 and created this dashboard using MS-Excel.
Every other details are in here - https://t.co/BUf3kj443U https://t.co/7clFuaCfzj",1,0,0,0
255,2022-06-17 13:37:38+00:00,https://twitter.com/oladimejivic17/status/1537791580240846850,oladimejivic17,Twitter Web App,,Official Day 2 of #NG30DaysOfLearning (Tuesday 14/06/22) Key Points:  Where to get datasets  How to import data (Covid-19 dataset) into Excel from github  Scrap the dataset in Excel  Made use of Power query editor. https://t.co/7GxUUx4lF6,1,0,0,1
